1,8.6622e-05,0.51025,NaN,0
0.09425,22.697,0.51724,NaN,0
0.0935,11.613,0.47326,NaN,0
0.15,5.0423,0.44833,NaN,0
0.09275,9.6647,0.52022,NaN,0
0.18425,9.7109,0.51289,NaN,0
1,5.0906e-05,0.49675,NaN,0
0.09025,19.574,0.5097,NaN,0
0.0865,9.6613,0.52312,NaN,0
0.15,5.9627,0.5,NaN,0
0.08925,8.9017,0.5014,NaN,0
0.173,8.9338,0.50578,NaN,0
1,3.6948e-05,0.60175,NaN,0
0.1915,20.061,0.56919,NaN,0
0.11375,11.541,0.3956,NaN,0
0.15,5.1742,0.375,NaN,0
0.1345,9.7597,0.53346,NaN,0
0.3375,11.355,0.54296,NaN,0
