0.25,0.00013753
0.043,1.0671
0.05075,0.83675
0.03675,0.50058
0.091,0.4853
0.0365,1.0946
0.25,0.0011507
0.03875,1.0713
0.046,0.63886
0.03625,0.48618
0.08275,0.48219
0.03525,1.0778
0.25,7.8e-05
0.079,1.0612
0.064,0.65128
0.0495,0.46047
0.156,0.4679
0.06925,1.2171
